Results when running the crawler with the following settings:
	initialURL=http://www.hkbu.edu.hk/eng/main/index.jsp
	maxURLs=100
	maxPoolSize=10

Note: One URL didn't get crawled due to a 403 error.

HTTP error fetching URL for http://buwww.hkbu.edu.hk/eng/about/privacy.jsp
crawler.PageResultException: HTTP error fetching URL
	at crawler.Http.get(Http.java:67)
	at crawler.Crawler.start(Crawler.java:55)
	at crawler.SearchServer.main(SearchServer.java:29)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:483)
	at com.intellij.rt.execution.application.AppMain.main(AppMain.java:147)

URL LAST_CRAWLED(EPOCH) WORD FIRST_OCCURRENCE NUM_OCCURRENCES

http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 chi 333 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 dreams 541 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 around 255 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 skills 916 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 tales 618 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 mind 754 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 ethics 589 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 view 1497 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 tackling 417 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 century 396 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 exploring 702 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 communities 798 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 critical 734 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 drama 662 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 changing 1015 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 speaking 188 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 decision 831 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 historical 389 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 doing 924 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 manage 246 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 disciplines 1346 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 distribution 1533 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 future 432 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 core 1504 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 perspectives 507 5
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 sem 164 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 note 125 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 food 683 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 rate 144 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 physics 950 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 scientific 1121 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 past 429 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 entrepreneurship 898 4
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 space 1049 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 mathematics 254 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 jul 1483 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 changes 135 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 civilization 424 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 logistics 893 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 youth 963 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 environmental 1162 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 diseases 1207 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 wellness 1234 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 human 529 5
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 asian 438 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 statistics 280 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 west 414 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 numbers 266 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 meaning 1529 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 table 327 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 list 155 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 numeracy 285 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 values 564 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 children 957 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 volleyball 341 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 product 1094 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 fitness 308 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 therapy 1215 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 approaches 1331 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 innovations 220 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 multicultural 533 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 estimating 241 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 imperial 384 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 coping 1361 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 success 203 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 romantic 570 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 romance 679 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 moral 554 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 enlightenment 378 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 save 267 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 decisions 274 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 television 661 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 intellectual 392 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 law 842 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 korean 660 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 pop 565 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 popular 418 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 discovering 1202 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 beating 235 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 shaping 221 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 yourself 931 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 glass 1080 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gchc 344 19
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 give 503 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 saving 1089 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcit 191 6
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 style 643 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 smart 273 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcla 166 6
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 stress 1363 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 meanings 468 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcnu 234 10
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 controversies 1354 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcpe 288 13
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcps 186 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 interpretation 777 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 offered 1486 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 essential 192 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gcvm 495 17
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 macroeconomic 877 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 western 741 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 forgive 505 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 confucian 655 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 revealed 658 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 latin 298 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 thinking 581 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 positive 771 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 enterprises 195 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 civilizations 439 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 disc 316 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 since 376 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 behind 1197 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 consumers 946 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gdar 631 25
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 arabians 441 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 trends 393 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gdcv 994 25
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 ancient 745 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 religious 563 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 presentation 1022 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 military 409 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 persians 440 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 flying 315 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 mass 646 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 money 248 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 humanistic 573 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 christianity 359 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 movies 680 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 medicinal 1223 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 formulas 250 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 justice 607 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 tai 332 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gdss 1286 25
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 marriage 538 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 gdsc 1161 17
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 stories 677 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 growth 780 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 withour 249 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 cinema 719 3
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 protoscience 813 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 indicators 865 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 pluralistic 592 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 soho 197 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 emotional 764 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 artistic 1123 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 buddhism 625 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 broadway 713 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 graphics 1059 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 enjoying 728 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 reckoning 812 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 errant 634 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 virtual 601 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 young 1036 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 title 162 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 wisdom 614 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 psychology 769 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 videogames 1128 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 living 523 5
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 practicing 1091 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 schedule 140 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 coffee 1183 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 universe 1204 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 experiencing 700 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 odds 237 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 poets 805 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 globalisation 871 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 appreciation 1040 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 intelligence 765 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 virtuous 597 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 professions 1348 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 aesthetics 1033 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 modified 1481 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 executives 953 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 present 430 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 humankind 493 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 mental 980 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 painting 1103 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 soundspace 1134 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 heroism 635 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 drawing 1064 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 spirituality 525 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 reality 543 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 photography 1108 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 identities 1288 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 plants 1224 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 knight 633 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 kitchen 1069 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 ceramics 1072 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 expression 1056 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 profs 1185 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 badminton 289 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 discerning 822 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 fashion 972 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 jazz 319 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 accounting 828 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 worldviews 823 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 zen 624 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 redesigned 1060 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 taiwan 428 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 improving 979 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 paths 784 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 basics 1096 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 reasons 147 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 effectuve 914 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 blues 711 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 indians 443 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 dancesport 297 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 refer 149 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 observing 810 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 eminent 1339 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 classical 749 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 wear 1112 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 freedom 496 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 misconceptions 419 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 fascinating 1187 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 tennis 328 2
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 liberalization 874 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 fiction 620 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 literacies 1291 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 basketball 293 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 traditonal 446 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 softball 324 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 creates 1083 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 operations 891 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 fairness 262 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 prose 748 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 economics 851 1
http://ge.hkbu.edu.hk/courses/current-year/ 1477217894095 trade 873 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 career 16 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 copyright 296 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 education 62 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 about 32 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 videos 53 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 graduate 63 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 carbon 122 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 enter 28 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 state 84 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 knowledge 78 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 large 23 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 programmes 56 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 admissions 54 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 baptist 299 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 kong 298 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 hong 297 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 mission 42 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 schools 96 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 reserved 303 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 institutes 81 6
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 institute 87 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 conference 125 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 students 6 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 teaching 0 13
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 global 108 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 giving 13 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 commons 120 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 alumni 10 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 current 7 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 search 29 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 library 18 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 low 121 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 elearning 66 3
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 rights 302 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 departments 93 4
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 event 19 1
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 map 117 2
http://www.hkbu.edu.hk/eng/teaching-and-learning/support.jsp 1477217841155 centres 83 4
